acumulado,acumulado_anterior,acumulado_2018,acumulado_2019,acumulado_2020,color_cambio_acumulado_2019_2020,cambio_acumulado_2019_2020,cambio_acumulado_vs_acumulado_anterior,cambio_mes_tot_vs_diciembre_tot,cambio_mes_tot_vs_mes_year_anterior_tot,cambio_mes_vs_mes_anterior,cambio_prom_cambio_anual,cambio_promedio_year_actual,cambio_promedio_year_anterior,color_cambio_acumulado_vs_acumulado_anterior,color_cambio_mes_tot_vs_diciembre_tot,color_cambio_mes_tot_vs_mes_year_anterior_tot,color_cambio_mes_vs_mes_ant,color_cambio_prom_cambio_anual,color_cambio_promedio_year_actual,color_cambio_promedio_year_anterior,diciembre_tot,id_delito_general,cve_delito,mes,mes_anterior_tot,mes_tot,mes_year_anterior_tot,year,geo_alcaldia,nomgeo
95.0,83.0,141.0,161.0,89.0,2.0,-44.72049689440994,14.457831325301203,9.090909090909092,9.090909090909092,-11.11111111111111,-204.43940701081695,-0.058661130536130535,0.056167621221800794,4.0,4.0,4.0,2.0,2.0,2.0,4.0,22.0,17,Robo a conductor/pasajero de vehículo,3,27.0,24.0,22.0,2019,09006,Iztacalco
285.0,,141.0,161.0,89.0,2.0,-44.72049689440994,,-31.818181818181817,-37.5,15.384615384615385,-204.43940701081695,-0.058661130536130535,0.056167621221800794,0.0,2.0,1.0,4.0,2.0,2.0,4.0,22.0,17,Robo a conductor/pasajero de vehículo,3,13.0,15.0,24.0,2020,09006,Iztacalco
1248.0,766.0,1819.0,2039.0,1027.0,2.0,-49.63217263364395,62.92428198433421,12.890625,15.6,-22.311827956989248,106.1971680773852,-0.03643826794757519,-0.017671565660833912,6.0,4.0,6.0,2.0,6.0,3.0,2.0,256.0,19,Total delitos alto impacto,3,372.0,289.0,250.0,2019,09006,Iztacalco
3589.0,,1819.0,2039.0,1027.0,2.0,-49.63217263364395,,-28.125,-36.332179930795846,12.883435582822086,106.1971680773852,-0.03643826794757519,-0.017671565660833912,0.0,2.0,2.0,4.0,6.0,3.0,2.0,256.0,19,Total delitos alto impacto,3,163.0,184.0,289.0,2020,09006,Iztacalco
106.0,64.0,189.0,148.0,32.0,1.0,-78.37837837837837,65.625,11.76470588235294,0.0,-40.625,407.6799060571345,0.9175170068027211,0.18072746150789418,6.0,4.0,0.0,1.0,6.0,5.0,6.0,17.0,2,Robo a pasajero a bordo del Metro,3,32.0,19.0,19.0,2019,09006,Iztacalco
210.0,,189.0,148.0,32.0,1.0,-78.37837837837837,,-70.58823529411765,-73.68421052631578,-28.57142857142857,407.6799060571345,0.9175170068027211,0.18072746150789418,0.0,1.0,1.0,2.0,6.0,5.0,6.0,17.0,2,Robo a pasajero a bordo del Metro,3,7.0,5.0,19.0,2020,09006,Iztacalco
193.0,189.0,368.0,356.0,219.0,2.0,-38.48314606741573,2.1164021164021163,13.043478260869565,-7.142857142857142,15.555555555555555,-571.2773460826328,0.0062176116227433825,-0.001319310523712973,4.0,4.0,2.0,4.0,1.0,4.0,3.0,46.0,20,Total delitos bajo impacto,3,45.0,52.0,56.0,2019,09006,Iztacalco
685.0,,368.0,356.0,219.0,2.0,-38.48314606741573,,-4.3478260869565215,-15.384615384615385,29.411764705882355,-571.2773460826328,0.0062176116227433825,-0.001319310523712973,0.0,3.0,2.0,6.0,1.0,4.0,3.0,46.0,20,Total delitos bajo impacto,3,34.0,44.0,52.0,2020,09006,Iztacalco
76.0,17.0,51.0,128.0,59.0,1.0,-53.90625,347.05882352941177,114.28571428571428,87.5,-44.44444444444444,-32.99628945959405,0.16553030303030306,0.2470464720464721,5.0,6.0,6.0,1.0,2.0,6.0,6.0,7.0,3,Robo a pasajero a bordo de microbús,3,27.0,15.0,8.0,2019,09006,Iztacalco
222.0,,51.0,128.0,59.0,1.0,-53.90625,,71.42857142857143,-20.0,9.090909090909092,-32.99628945959405,0.16553030303030306,0.2470464720464721,0.0,6.0,2.0,4.0,2.0,6.0,6.0,7.0,3,Robo a pasajero a bordo de microbús,3,11.0,12.0,15.0,2020,09006,Iztacalco
8.0,4.0,5.0,19.0,14.0,2.0,-26.31578947368421,100.0,100.0,0.0,-80.0,50.35377358490564,0.53125,0.3533333333333334,6.0,6.0,0.0,1.0,4.0,6.0,6.0,0.0,4,Robo a casa habitación con violencia,3,5.0,1.0,1.0,2019,09006,Iztacalco
36.0,,5.0,19.0,14.0,2.0,-26.31578947368421,,400.0,300.0,300.0,50.35377358490564,0.53125,0.3533333333333334,0.0,5.0,6.0,5.0,4.0,6.0,6.0,0.0,4,Robo a casa habitación con violencia,3,1.0,4.0,1.0,2020,09006,Iztacalco
10.0,1.0,8.0,28.0,17.0,2.0,-39.285714285714285,900.0,400.0,400.0,0.0,-60.61381074168799,0.16666666666666666,0.4231601731601732,5.0,5.0,6.0,0.0,2.0,6.0,5.0,0.0,5,Robo a pasajero a bordo de taxi,3,4.0,4.0,0.0,2019,09006,Iztacalco
49.0,,8.0,28.0,17.0,2.0,-39.285714285714285,,300.0,-25.0,200.0,-60.61381074168799,0.16666666666666666,0.4231601731601732,0.0,6.0,2.0,6.0,2.0,6.0,5.0,0.0,5,Robo a pasajero a bordo de taxi,3,1.0,3.0,4.0,2020,09006,Iztacalco
12.0,3.0,17.0,29.0,19.0,2.0,-34.48275862068966,300.0,100.0,400.0,33.33333333333333,-144.0771349862259,-0.15873015873015872,0.36011904761904767,6.0,6.0,6.0,6.0,2.0,2.0,6.0,2.0,6,Robo a bordo de Metrobús,3,3.0,4.0,0.0,2019,09006,Iztacalco
79.0,,17.0,29.0,19.0,2.0,-34.48275862068966,,50.0,-25.0,-40.0,-144.0771349862259,-0.15873015873015872,0.36011904761904767,0.0,6.0,2.0,2.0,2.0,2.0,6.0,2.0,6,Robo a bordo de Metrobús,3,5.0,3.0,4.0,2020,09006,Iztacalco
86.0,103.0,210.0,166.0,111.0,2.0,-33.13253012048193,-16.50485436893204,9.090909090909092,-29.411764705882355,60.0,686.5639370954582,0.24190705128205126,0.03075491258540794,3.0,4.0,2.0,6.0,6.0,6.0,4.0,22.0,7,Robo a casa habitación sin violencia,3,15.0,24.0,34.0,2019,09006,Iztacalco
321.0,,210.0,166.0,111.0,2.0,-33.13253012048193,,18.181818181818183,8.333333333333332,62.5,686.5639370954582,0.24190705128205126,0.03075491258540794,0.0,4.0,4.0,6.0,6.0,6.0,4.0,22.0,7,Robo a casa habitación sin violencia,3,16.0,26.0,24.0,2020,09006,Iztacalco
191.0,118.0,247.0,341.0,229.0,2.0,-32.84457478005865,61.86440677966102,-35.84905660377358,-2.857142857142857,-33.33333333333333,-9.00604247449098,0.025839140632353777,0.028396545589425646,6.0,2.0,3.0,2.0,3.0,4.0,4.0,53.0,8,Robo de vehículo sin violencia,3,51.0,34.0,35.0,2019,09006,Iztacalco
577.0,,247.0,341.0,229.0,2.0,-32.84457478005865,,-50.943396226415096,-23.52941176470588,-7.142857142857142,-9.00604247449098,0.025839140632353777,0.028396545589425646,0.0,1.0,2.0,3.0,3.0,4.0,4.0,53.0,8,Robo de vehículo sin violencia,3,28.0,26.0,34.0,2020,09006,Iztacalco
88.0,63.0,143.0,134.0,111.0,3.0,-17.16417910447761,39.682539682539684,-16.666666666666664,-20.0,-25.925925925925924,-807.3203694896396,0.1958143556005398,-0.02768396953445973,6.0,3.0,2.0,2.0,1.0,6.0,2.0,24.0,9,Robo de vehículo con violencia,3,27.0,20.0,25.0,2019,09006,Iztacalco
253.0,,143.0,134.0,111.0,3.0,-17.16417910447761,,-37.5,-25.0,150.0,-807.3203694896396,0.1958143556005398,-0.02768396953445973,0.0,2.0,2.0,6.0,1.0,6.0,2.0,24.0,9,Robo de vehículo con violencia,3,6.0,15.0,20.0,2020,09006,Iztacalco
21.0,27.0,41.0,24.0,38.0,5.0,58.333333333333336,-22.22222222222222,-40.0,-25.0,0.0,-43.401105760656314,0.228968253968254,0.40454545454545454,2.0,2.0,2.0,0.0,2.0,6.0,6.0,5.0,1,Homicidio doloso,4,3.0,3.0,4.0,2019,09006,Iztacalco
70.0,,41.0,24.0,38.0,5.0,58.333333333333336,,0.0,66.66666666666666,-44.44444444444444,-43.401105760656314,0.228968253968254,0.40454545454545454,0.0,0.0,6.0,2.0,2.0,6.0,6.0,5.0,1,Homicidio doloso,4,9.0,5.0,3.0,2020,09006,Iztacalco
34.0,25.0,37.0,38.0,30.0,3.0,-21.052631578947366,36.0,-33.33333333333333,50.0,20.0,-281.9369202226345,-0.23163265306122446,0.1273148148148148,6.0,2.0,6.0,6.0,1.0,2.0,6.0,9.0,10,Lesiones dolosas por disparo de arma de fuego,4,5.0,6.0,4.0,2019,09006,Iztacalco
78.0,,37.0,38.0,30.0,3.0,-21.052631578947366,,-100.0,-100.0,-100.0,-281.9369202226345,-0.23163265306122446,0.1273148148148148,0.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,10,Lesiones dolosas por disparo de arma de fuego,4,3.0,0.0,6.0,2020,09006,Iztacalco
530.0,480.0,906.0,677.0,316.0,1.0,-53.32348596750369,10.416666666666668,-26.41509433962264,-30.973451327433626,-36.0655737704918,-561.9217894916238,0.022644199310153504,-0.0049021717150591615,4.0,2.0,2.0,2.0,1.0,4.0,2.0,106.0,11,Robo a transeúnte en vía pública,4,122.0,78.0,113.0,2019,09006,Iztacalco
1295.0,,906.0,677.0,316.0,1.0,-53.32348596750369,,-78.30188679245283,-70.51282051282051,-68.4931506849315,-561.9217894916238,0.022644199310153504,-0.0049021717150591615,0.0,1.0,2.0,2.0,1.0,4.0,2.0,106.0,11,Robo a transeúnte en vía pública,4,73.0,23.0,78.0,2020,09006,Iztacalco
81.0,21.0,45.0,129.0,81.0,2.0,-37.2093023255814,285.7142857142857,114.28571428571428,150.0,-11.76470588235294,-55.329603207313184,0.09949874686716792,0.2227397874456698,5.0,6.0,6.0,3.0,2.0,4.0,6.0,7.0,12,Robo a repartidor,4,17.0,15.0,6.0,2019,09006,Iztacalco
253.0,,45.0,129.0,81.0,2.0,-37.2093023255814,,-57.14285714285714,-80.0,-84.21052631578947,-55.329603207313184,0.09949874686716792,0.2227397874456698,0.0,2.0,1.0,1.0,2.0,4.0,6.0,7.0,12,Robo a repartidor,4,19.0,3.0,15.0,2020,09006,Iztacalco
236.0,65.0,103.0,316.0,55.0,1.0,-82.59493670886076,263.0769230769231,100.0,372.7272727272727,20.930232558139537,-244.7270956341405,-0.06761128364389232,0.04671639636492719,6.0,6.0,5.0,6.0,2.0,2.0,4.0,26.0,13,Robo a negocio con violencia,4,43.0,52.0,11.0,2019,09006,Iztacalco
468.0,,103.0,316.0,55.0,1.0,-82.59493670886076,,-84.61538461538461,-92.3076923076923,0.0,-244.7270956341405,-0.06761128364389232,0.04671639636492719,0.0,1.0,1.0,0.0,2.0,2.0,4.0,26.0,13,Robo a negocio con violencia,4,4.0,4.0,52.0,2020,09006,Iztacalco
11.0,5.0,10.0,24.0,11.0,1.0,-54.166666666666664,120.0,400.0,400.0,100.0,1220.0000000000005,-0.36666666666666664,-0.027777777777777766,6.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,15,Robo a cuentahabiente,4,2.0,4.0,0.0,2019,09006,Iztacalco
41.0,,10.0,24.0,11.0,1.0,-54.166666666666664,,0.0,-100.0,-100.0,1220.0000000000005,-0.36666666666666664,-0.027777777777777766,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,15,Robo a cuentahabiente,4,4.0,0.0,4.0,2020,09006,Iztacalco
1.0,2.0,2.0,3.0,2.0,2.0,-33.33333333333333,-50.0,0.0,0.0,0.0,33.33333333333333,-1.0,-0.75,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,16,Robo a transportista,4,0.0,0.0,0.0,2019,09006,Iztacalco
6.0,,2.0,3.0,2.0,2.0,-33.33333333333333,,0.0,0.0,-100.0,33.33333333333333,-1.0,-0.75,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,16,Robo a transportista,4,1.0,0.0,0.0,2020,09006,Iztacalco
117.0,110.0,141.0,161.0,89.0,2.0,-44.72049689440994,6.363636363636363,0.0,-18.51851851851852,-8.333333333333332,-204.43940701081695,-0.058661130536130535,0.056167621221800794,4.0,0.0,3.0,3.0,2.0,2.0,4.0,22.0,17,Robo a conductor/pasajero de vehículo,4,24.0,22.0,27.0,2019,09006,Iztacalco
293.0,,141.0,161.0,89.0,2.0,-44.72049689440994,,-63.63636363636363,-63.63636363636363,-46.666666666666664,-204.43940701081695,-0.058661130536130535,0.056167621221800794,0.0,2.0,2.0,2.0,2.0,2.0,4.0,22.0,17,Robo a conductor/pasajero de vehículo,4,15.0,8.0,22.0,2020,09006,Iztacalco
1502.0,988.0,1819.0,2039.0,1027.0,2.0,-49.63217263364395,52.0242914979757,-0.78125,14.414414414414415,-12.110726643598616,106.1971680773852,-0.03643826794757519,-0.017671565660833912,6.0,3.0,4.0,3.0,6.0,3.0,2.0,256.0,19,Total delitos alto impacto,4,289.0,254.0,222.0,2019,09006,Iztacalco
3687.0,,1819.0,2039.0,1027.0,2.0,-49.63217263364395,,-61.71875,-61.417322834645674,-46.73913043478261,106.1971680773852,-0.03643826794757519,-0.017671565660833912,0.0,2.0,2.0,2.0,6.0,3.0,2.0,256.0,19,Total delitos alto impacto,4,184.0,98.0,254.0,2020,09006,Iztacalco
135.0,88.0,189.0,148.0,32.0,1.0,-78.37837837837837,53.40909090909091,70.58823529411765,20.833333333333336,52.63157894736842,407.6799060571345,0.9175170068027211,0.18072746150789418,6.0,6.0,6.0,6.0,6.0,5.0,6.0,17.0,2,Robo a pasajero a bordo del Metro,4,19.0,29.0,24.0,2019,09006,Iztacalco
210.0,,189.0,148.0,32.0,1.0,-78.37837837837837,,-100.0,-100.0,-100.0,407.6799060571345,0.9175170068027211,0.18072746150789418,0.0,1.0,1.0,1.0,6.0,5.0,6.0,17.0,2,Robo a pasajero a bordo del Metro,4,5.0,0.0,29.0,2020,09006,Iztacalco
250.0,240.0,368.0,356.0,219.0,2.0,-38.48314606741573,4.166666666666666,23.91304347826087,11.76470588235294,9.615384615384617,-571.2773460826328,0.0062176116227433825,-0.001319310523712973,4.0,6.0,4.0,6.0,1.0,4.0,3.0,46.0,20,Total delitos bajo impacto,4,52.0,57.0,51.0,2019,09006,Iztacalco
700.0,,368.0,356.0,219.0,2.0,-38.48314606741573,,-67.3913043478261,-73.68421052631578,-65.9090909090909,-571.2773460826328,0.0062176116227433825,-0.001319310523712973,0.0,1.0,2.0,2.0,1.0,4.0,3.0,46.0,20,Total delitos bajo impacto,4,44.0,15.0,57.0,2020,09006,Iztacalco
83.0,26.0,51.0,128.0,59.0,1.0,-53.90625,219.23076923076925,0.0,-22.22222222222222,-53.333333333333336,-32.99628945959405,0.16553030303030306,0.2470464720464721,6.0,0.0,3.0,2.0,2.0,6.0,6.0,7.0,3,Robo a pasajero a bordo de microbús,4,15.0,7.0,9.0,2019,09006,Iztacalco
225.0,,51.0,128.0,59.0,1.0,-53.90625,,-57.14285714285714,-57.14285714285714,-75.0,-32.99628945959405,0.16553030303030306,0.2470464720464721,0.0,2.0,2.0,1.0,2.0,6.0,6.0,7.0,3,Robo a pasajero a bordo de microbús,4,12.0,3.0,7.0,2020,09006,Iztacalco
8.0,5.0,5.0,19.0,14.0,2.0,-26.31578947368421,60.0,0.0,-100.0,-100.0,50.35377358490564,0.53125,0.3533333333333334,6.0,0.0,1.0,1.0,4.0,6.0,6.0,0.0,4,Robo a casa habitación con violencia,4,1.0,0.0,1.0,2019,09006,Iztacalco
37.0,,5.0,19.0,14.0,2.0,-26.31578947368421,,100.0,100.0,-75.0,50.35377358490564,0.53125,0.3533333333333334,0.0,6.0,6.0,1.0,4.0,6.0,6.0,0.0,4,Robo a casa habitación con violencia,4,4.0,1.0,0.0,2020,09006,Iztacalco
12.0,4.0,8.0,28.0,17.0,2.0,-39.285714285714285,200.0,200.0,-33.33333333333333,-50.0,-60.61381074168799,0.16666666666666666,0.4231601731601732,6.0,6.0,2.0,2.0,2.0,6.0,5.0,0.0,5,Robo a pasajero a bordo de taxi,4,4.0,2.0,3.0,2019,09006,Iztacalco
53.0,,8.0,28.0,17.0,2.0,-39.285714285714285,,400.0,100.0,33.33333333333333,-60.61381074168799,0.16666666666666666,0.4231601731601732,0.0,5.0,6.0,6.0,2.0,6.0,5.0,0.0,5,Robo a pasajero a bordo de taxi,4,3.0,4.0,2.0,2020,09006,Iztacalco
14.0,3.0,17.0,29.0,19.0,2.0,-34.48275862068966,366.66666666666663,0.0,200.0,-50.0,-144.0771349862259,-0.15873015873015872,0.36011904761904767,5.0,0.0,6.0,2.0,2.0,2.0,6.0,2.0,6,Robo a bordo de Metrobús,4,4.0,2.0,0.0,2019,09006,Iztacalco
80.0,,17.0,29.0,19.0,2.0,-34.48275862068966,,-50.0,-50.0,-66.66666666666666,-144.0771349862259,-0.15873015873015872,0.36011904761904767,0.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6,Robo a bordo de Metrobús,4,3.0,1.0,2.0,2020,09006,Iztacalco
119.0,127.0,210.0,166.0,111.0,2.0,-33.13253012048193,-6.299212598425196,50.0,37.5,37.5,686.5639370954582,0.24190705128205126,0.03075491258540794,3.0,6.0,6.0,6.0,6.0,6.0,4.0,22.0,7,Robo a casa habitación sin violencia,4,24.0,33.0,24.0,2019,09006,Iztacalco
327.0,,210.0,166.0,111.0,2.0,-33.13253012048193,,-72.72727272727273,-81.81818181818183,-76.92307692307693,686.5639370954582,0.24190705128205126,0.03075491258540794,0.0,1.0,1.0,1.0,6.0,6.0,4.0,22.0,7,Robo a casa habitación sin violencia,4,26.0,6.0,33.0,2020,09006,Iztacalco
226.0,137.0,247.0,341.0,229.0,2.0,-32.84457478005865,64.96350364963503,-33.9622641509434,84.21052631578947,2.941176470588235,-9.00604247449098,0.025839140632353777,0.028396545589425646,6.0,2.0,6.0,4.0,3.0,4.0,4.0,53.0,8,Robo de vehículo sin violencia,4,34.0,35.0,19.0,2019,09006,Iztacalco
618.0,,247.0,341.0,229.0,2.0,-32.84457478005865,,-22.641509433962266,17.142857142857142,57.692307692307686,-9.00604247449098,0.025839140632353777,0.028396545589425646,0.0,3.0,6.0,6.0,3.0,4.0,4.0,53.0,8,Robo de vehículo sin violencia,4,26.0,41.0,35.0,2020,09006,Iztacalco
103.0,84.0,143.0,134.0,111.0,3.0,-17.16417910447761,22.61904761904762,-37.5,-28.57142857142857,-25.0,-807.3203694896396,0.1958143556005398,-0.02768396953445973,4.0,2.0,2.0,2.0,1.0,6.0,2.0,24.0,9,Robo de vehículo con violencia,4,20.0,15.0,21.0,2019,09006,Iztacalco
265.0,,143.0,134.0,111.0,3.0,-17.16417910447761,,-50.0,-20.0,-20.0,-807.3203694896396,0.1958143556005398,-0.02768396953445973,0.0,2.0,3.0,2.0,1.0,6.0,2.0,24.0,9,Robo de vehículo con violencia,4,15.0,12.0,15.0,2020,09006,Iztacalco
26.0,33.0,41.0,24.0,38.0,5.0,58.333333333333336,-21.21212121212121,0.0,-16.666666666666664,66.66666666666666,-43.401105760656314,0.228968253968254,0.40454545454545454,2.0,0.0,3.0,6.0,2.0,6.0,6.0,5.0,1,Homicidio doloso,5,3.0,5.0,6.0,2019,09006,Iztacalco
74.0,,41.0,24.0,38.0,5.0,58.333333333333336,,-20.0,-20.0,-20.0,-43.401105760656314,0.228968253968254,0.40454545454545454,0.0,2.0,2.0,2.0,2.0,6.0,6.0,5.0,1,Homicidio doloso,5,5.0,4.0,5.0,2020,09006,Iztacalco
36.0,27.0,37.0,38.0,30.0,3.0,-21.052631578947366,33.33333333333333,-77.77777777777779,0.0,-66.66666666666666,-281.9369202226345,-0.23163265306122446,0.1273148148148148,6.0,1.0,0.0,1.0,1.0,2.0,6.0,9.0,10,Lesiones dolosas por disparo de arma de fuego,5,6.0,2.0,2.0,2019,09006,Iztacalco
83.0,,37.0,38.0,30.0,3.0,-21.052631578947366,,-44.44444444444444,150.0,500.0,-281.9369202226345,-0.23163265306122446,0.1273148148148148,0.0,2.0,6.0,5.0,1.0,2.0,6.0,9.0,10,Lesiones dolosas por disparo de arma de fuego,5,0.0,5.0,2.0,2020,09006,Iztacalco
603.0,601.0,906.0,677.0,316.0,1.0,-53.32348596750369,0.33277870216306155,-31.132075471698112,-39.66942148760331,-6.41025641025641,-561.9217894916238,0.022644199310153504,-0.0049021717150591615,4.0,2.0,2.0,3.0,1.0,4.0,2.0,106.0,11,Robo a transeúnte en vía pública,5,78.0,73.0,121.0,2019,09006,Iztacalco
1315.0,,906.0,677.0,316.0,1.0,-53.32348596750369,,-81.13207547169812,-72.6027397260274,-13.043478260869565,-561.9217894916238,0.022644199310153504,-0.0049021717150591615,0.0,1.0,1.0,2.0,1.0,4.0,2.0,106.0,11,Robo a transeúnte en vía pública,5,23.0,20.0,73.0,2020,09006,Iztacalco
99.0,25.0,45.0,129.0,81.0,2.0,-37.2093023255814,296.0,157.14285714285714,350.0,20.0,-55.329603207313184,0.09949874686716792,0.2227397874456698,5.0,6.0,5.0,4.0,2.0,4.0,6.0,7.0,12,Robo a repartidor,5,15.0,18.0,4.0,2019,09006,Iztacalco
259.0,,45.0,129.0,81.0,2.0,-37.2093023255814,,-14.285714285714285,-66.66666666666666,100.0,-55.329603207313184,0.09949874686716792,0.2227397874456698,0.0,2.0,2.0,6.0,2.0,4.0,6.0,7.0,12,Robo a repartidor,5,3.0,6.0,18.0,2020,09006,Iztacalco
268.0,81.0,103.0,316.0,55.0,1.0,-82.59493670886076,230.8641975308642,23.076923076923077,100.0,-38.46153846153847,-244.7270956341405,-0.06761128364389232,0.04671639636492719,6.0,6.0,6.0,2.0,2.0,2.0,4.0,26.0,13,Robo a negocio con violencia,5,52.0,32.0,16.0,2019,09006,Iztacalco
472.0,,103.0,316.0,55.0,1.0,-82.59493670886076,,-84.61538461538461,-87.5,0.0,-244.7270956341405,-0.06761128364389232,0.04671639636492719,0.0,1.0,1.0,0.0,2.0,2.0,4.0,26.0,13,Robo a negocio con violencia,5,4.0,4.0,32.0,2020,09006,Iztacalco
13.0,9.0,10.0,24.0,11.0,1.0,-54.166666666666664,44.44444444444444,200.0,-50.0,-50.0,1220.0000000000005,-0.36666666666666664,-0.027777777777777766,6.0,6.0,2.0,2.0,5.0,1.0,1.0,0.0,15,Robo a cuentahabiente,5,4.0,2.0,4.0,2019,09006,Iztacalco
42.0,,10.0,24.0,11.0,1.0,-54.166666666666664,,100.0,-50.0,100.0,1220.0000000000005,-0.36666666666666664,-0.027777777777777766,0.0,6.0,2.0,6.0,5.0,1.0,1.0,0.0,15,Robo a cuentahabiente,5,0.0,1.0,2.0,2020,09006,Iztacalco
1.0,3.0,2.0,3.0,2.0,2.0,-33.33333333333333,-66.66666666666666,0.0,-100.0,0.0,33.33333333333333,-1.0,-0.75,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,16,Robo a transportista,5,0.0,0.0,1.0,2019,09006,Iztacalco
7.0,,2.0,3.0,2.0,2.0,-33.33333333333333,,100.0,100.0,100.0,33.33333333333333,-1.0,-0.75,0.0,6.0,6.0,6.0,4.0,1.0,1.0,0.0,16,Robo a transportista,5,0.0,1.0,0.0,2020,09006,Iztacalco
138.0,125.0,141.0,161.0,89.0,2.0,-44.72049689440994,10.4,-4.545454545454546,40.0,-4.545454545454546,-204.43940701081695,-0.058661130536130535,0.056167621221800794,4.0,3.0,4.0,3.0,2.0,2.0,4.0,22.0,17,Robo a conductor/pasajero de vehículo,5,22.0,21.0,15.0,2019,09006,Iztacalco
301.0,,141.0,161.0,89.0,2.0,-44.72049689440994,,-63.63636363636363,-61.904761904761905,0.0,-204.43940701081695,-0.058661130536130535,0.056167621221800794,0.0,2.0,2.0,0.0,2.0,2.0,4.0,22.0,17,Robo a conductor/pasajero de vehículo,5,8.0,8.0,21.0,2020,09006,Iztacalco
1731.0,1230.0,1819.0,2039.0,1027.0,2.0,-49.63217263364395,40.731707317073166,-10.546875,-5.371900826446281,-9.84251968503937,106.1971680773852,-0.03643826794757519,-0.017671565660833912,6.0,3.0,3.0,2.0,6.0,3.0,2.0,256.0,19,Total delitos alto impacto,5,254.0,229.0,242.0,2019,09006,Iztacalco
3775.0,,1819.0,2039.0,1027.0,2.0,-49.63217263364395,,-65.625,-61.572052401746724,-10.204081632653061,106.1971680773852,-0.03643826794757519,-0.017671565660833912,0.0,1.0,2.0,2.0,6.0,3.0,2.0,256.0,19,Total delitos alto impacto,5,98.0,88.0,229.0,2020,09006,Iztacalco
139.0,115.0,189.0,148.0,32.0,1.0,-78.37837837837837,20.869565217391305,-76.47058823529412,-85.18518518518519,-86.20689655172413,407.6799060571345,0.9175170068027211,0.18072746150789418,6.0,1.0,1.0,1.0,6.0,5.0,6.0,17.0,2,Robo a pasajero a bordo del Metro,5,29.0,4.0,27.0,2019,09006,Iztacalco
211.0,,189.0,148.0,32.0,1.0,-78.37837837837837,,-94.11764705882352,-75.0,100.0,407.6799060571345,0.9175170068027211,0.18072746150789418,0.0,1.0,1.0,6.0,6.0,5.0,6.0,17.0,2,Robo a pasajero a bordo del Metro,5,0.0,1.0,4.0,2020,09006,Iztacalco
290.0,282.0,368.0,356.0,219.0,2.0,-38.48314606741573,2.8368794326241136,-13.043478260869565,-4.761904761904762,-29.82456140350877,-571.2773460826328,0.0062176116227433825,-0.001319310523712973,4.0,2.0,3.0,2.0,1.0,4.0,3.0,46.0,20,Total delitos bajo impacto,5,57.0,40.0,42.0,2019,09006,Iztacalco
718.0,,368.0,356.0,219.0,2.0,-38.48314606741573,,-60.86956521739131,-55.00000000000001,20.0,-571.2773460826328,0.0062176116227433825,-0.001319310523712973,0.0,2.0,2.0,4.0,1.0,4.0,3.0,46.0,20,Total delitos bajo impacto,5,15.0,18.0,40.0,2020,09006,Iztacalco
96.0,31.0,51.0,128.0,59.0,1.0,-53.90625,209.6774193548387,85.71428571428571,160.0,85.71428571428571,-32.99628945959405,0.16553030303030306,0.2470464720464721,6.0,6.0,6.0,6.0,2.0,6.0,6.0,7.0,3,Robo a pasajero a bordo de microbús,5,7.0,13.0,5.0,2019,09006,Iztacalco
231.0,,51.0,128.0,59.0,1.0,-53.90625,,-14.285714285714285,-53.84615384615385,100.0,-32.99628945959405,0.16553030303030306,0.2470464720464721,0.0,2.0,2.0,6.0,2.0,6.0,6.0,7.0,3,Robo a pasajero a bordo de microbús,5,3.0,6.0,13.0,2020,09006,Iztacalco
9.0,5.0,5.0,19.0,14.0,2.0,-26.31578947368421,80.0,100.0,100.0,100.0,50.35377358490564,0.53125,0.3533333333333334,6.0,6.0,6.0,6.0,4.0,6.0,6.0,0.0,4,Robo a casa habitación con violencia,5,0.0,1.0,0.0,2019,09006,Iztacalco
39.0,,5.0,19.0,14.0,2.0,-26.31578947368421,,200.0,100.0,100.0,50.35377358490564,0.53125,0.3533333333333334,0.0,6.0,6.0,6.0,4.0,6.0,6.0,0.0,4,Robo a casa habitación con violencia,5,1.0,2.0,1.0,2020,09006,Iztacalco
19.0,5.0,8.0,28.0,17.0,2.0,-39.285714285714285,280.0,700.0,600.0,250.0,-60.61381074168799,0.16666666666666666,0.4231601731601732,6.0,5.0,5.0,5.0,2.0,6.0,5.0,0.0,5,Robo a pasajero a bordo de taxi,5,2.0,7.0,1.0,2019,09006,Iztacalco
53.0,,8.0,28.0,17.0,2.0,-39.285714285714285,,0.0,-100.0,-100.0,-60.61381074168799,0.16666666666666666,0.4231601731601732,0.0,0.0,1.0,1.0,2.0,6.0,5.0,0.0,5,Robo a pasajero a bordo de taxi,5,4.0,0.0,7.0,2020,09006,Iztacalco
