cve_geo,date,day_month,delitos,dia_periodo,pct_chg_before,pct_chg_yrprev,val_dia,val_dia_before,val_dia_yrprev
09007,2017-03-01,03-01,16,15.0,-80.0,-80.0,2.0,,
09007,2017-04-01,04-01,16,16.0,-80.0,-80.0,4.0,,
09007,2017-05-01,05-01,16,17.0,-80.0,-80.0,2.0,,
09007,2017-06-01,06-01,16,18.0,-80.0,-80.0,4.0,,
09007,2017-07-01,07-01,16,19.0,-80.0,-80.0,2.0,,
09007,2017-08-01,08-01,16,20.0,-80.0,-80.0,2.0,,
09007,2017-09-01,09-01,16,21.0,-80.0,-80.0,1.0,,
09007,2017-10-01,10-01,16,22.0,-80.0,-80.0,2.0,,
09007,2017-11-01,11-01,16,23.0,-80.0,-80.0,6.0,,
09007,2017-12-01,12-01,16,24.0,-80.0,-80.0,3.0,,
09007,2018-01-01,01-01,16,25.0,-80.0,-80.0,2.0,,
09007,2018-02-01,02-01,16,26.0,-80.0,-80.0,4.0,,
09007,2018-03-01,03-01,16,27.0,-80.0,-80.0,4.0,,
09007,2018-04-01,04-01,16,28.0,-80.0,-80.0,3.0,,
09007,2018-05-01,05-01,16,29.0,-80.0,-80.0,3.0,,
09007,2018-06-01,06-01,16,30.0,-80.0,-80.0,1.0,,
09007,2018-07-01,07-01,16,31.0,-80.0,-80.0,2.0,,
09007,2018-08-01,08-01,16,32.0,-80.0,-80.0,0.0,,
09007,2018-09-01,09-01,16,33.0,-80.0,-80.0,2.0,,
09007,2018-10-01,10-01,16,34.0,-80.0,-80.0,2.0,,
09007,2018-11-01,11-01,16,35.0,-80.0,-80.0,4.0,,
09007,2018-12-01,12-01,16,36.0,-80.0,-80.0,3.0,,
09007,2019-01-01,01-01,16,37.0,-80.0,-80.0,2.0,,
09007,2019-02-01,02-01,16,38.0,-80.0,-80.0,3.0,,
09007,2019-03-01,03-01,16,39.0,-80.0,-80.0,4.0,,
09007,2019-04-01,04-01,16,40.0,-80.0,-80.0,3.0,,
09007,2019-05-01,05-01,16,41.0,-80.0,-80.0,3.0,,
09007,2019-06-01,06-01,16,42.0,-80.0,-80.0,1.0,,
09007,2019-07-01,07-01,16,43.0,-80.0,-80.0,1.0,,
09007,2019-08-01,08-01,16,44.0,-80.0,-80.0,1.0,,
09007,2019-09-01,09-01,16,45.0,-80.0,-80.0,2.0,,
09007,2019-10-01,10-01,16,46.0,-80.0,-80.0,2.0,,
09007,2019-11-01,11-01,16,47.0,-80.0,-80.0,3.0,,
09007,2019-12-01,12-01,16,48.0,-80.0,-80.0,3.0,,
09007,2020-01-01,2020-01-01,16,49.0,-80.0,-80.0,0.0,,
09007,2020-02-01,2020-02-01,16,50.0,-80.0,-80.0,2.0,,
09007,2020-03-01,2020-03-01,16,51.0,-80.0,-80.0,1.0,,
09007,2020-04-01,2020-04-01,16,52.0,-80.0,-80.0,0.0,,
09007,2020-05-01,2020-05-01,16,53.0,-80.0,-80.0,1.0,,
09007,2020-06-01,2020-06-01,16,54.0,-80.0,-80.0,2.0,,
09007,2020-07-01,2020-07-01,16,55.0,-80.0,-80.0,5.0,,
09007,2020-08-01,2020-08-01,16,56.0,-80.0,-80.0,1.0,,
09007,2016-01-01,01-01,19,1.0,4.0,4.0,429.0,,
09007,2016-02-01,02-01,19,2.0,4.0,4.0,481.0,,
09007,2016-03-01,03-01,19,3.0,4.0,4.0,506.0,,
09007,2016-04-01,04-01,19,4.0,4.0,4.0,474.0,,
09007,2016-05-01,05-01,19,5.0,4.0,4.0,478.0,,
09007,2016-06-01,06-01,19,6.0,4.0,4.0,453.0,,
09007,2016-07-01,07-01,19,7.0,4.0,4.0,431.0,,
09007,2016-08-01,08-01,19,8.0,4.0,4.0,457.0,,
09007,2016-09-01,09-01,19,9.0,4.0,4.0,532.0,,
09007,2016-10-01,10-01,19,10.0,4.0,4.0,548.0,,
09007,2016-11-01,11-01,19,11.0,4.0,4.0,542.0,,
09007,2016-12-01,12-01,19,12.0,4.0,4.0,576.0,,
09007,2017-01-01,01-01,19,13.0,4.0,4.0,623.0,,
09007,2017-02-01,02-01,19,14.0,4.0,4.0,477.0,,
09007,2017-03-01,03-01,19,15.0,4.0,4.0,547.0,,
09007,2017-04-01,04-01,19,16.0,4.0,4.0,432.0,,
09007,2017-05-01,05-01,19,17.0,4.0,4.0,558.0,,
09007,2017-06-01,06-01,19,18.0,4.0,4.0,504.0,,
09007,2017-07-01,07-01,19,19.0,4.0,4.0,503.0,,
09007,2017-08-01,08-01,19,20.0,4.0,4.0,525.0,,
09007,2017-09-01,09-01,19,21.0,4.0,4.0,536.0,,
09007,2017-10-01,10-01,19,22.0,4.0,4.0,591.0,,
09007,2017-11-01,11-01,19,23.0,4.0,4.0,594.0,,
09007,2017-12-01,12-01,19,24.0,4.0,4.0,561.0,,
09007,2018-01-01,01-01,19,25.0,4.0,4.0,787.0,,
09007,2018-02-01,02-01,19,26.0,4.0,4.0,718.0,,
09007,2018-03-01,03-01,19,27.0,4.0,4.0,786.0,,
09007,2018-04-01,04-01,19,28.0,4.0,4.0,790.0,,
09007,2018-05-01,05-01,19,29.0,4.0,4.0,788.0,,
09007,2018-06-01,06-01,19,30.0,4.0,4.0,823.0,,
09007,2018-07-01,07-01,19,31.0,4.0,4.0,867.0,,
09007,2018-08-01,08-01,19,32.0,4.0,4.0,1014.0,,
09007,2018-09-01,09-01,19,33.0,4.0,4.0,973.0,,
09007,2018-10-01,10-01,19,34.0,4.0,4.0,1083.0,,
09007,2018-11-01,11-01,19,35.0,4.0,4.0,1065.0,,
09007,2018-12-01,12-01,19,36.0,4.0,4.0,1059.0,,
09007,2019-01-01,01-01,19,37.0,4.0,4.0,920.0,,
09007,2019-02-01,02-01,19,38.0,4.0,4.0,893.0,,
09007,2019-03-01,03-01,19,39.0,4.0,4.0,883.0,,
09007,2019-04-01,04-01,19,40.0,4.0,4.0,884.0,,
09007,2019-05-01,05-01,19,41.0,4.0,4.0,898.0,,
09007,2019-06-01,06-01,19,42.0,4.0,4.0,856.0,,
09007,2019-07-01,07-01,19,43.0,4.0,4.0,820.0,,
09007,2019-08-01,08-01,19,44.0,4.0,4.0,767.0,,
09007,2019-09-01,09-01,19,45.0,4.0,4.0,744.0,,
09007,2019-10-01,10-01,19,46.0,4.0,4.0,786.0,,
09007,2019-11-01,11-01,19,47.0,4.0,4.0,716.0,,
09007,2019-12-01,12-01,19,48.0,4.0,4.0,625.0,,
09007,2020-01-01,2020-01-01,19,49.0,4.0,4.0,680.0,,
09007,2020-02-01,2020-02-01,19,50.0,4.0,4.0,601.0,,
09007,2020-03-01,2020-03-01,19,51.0,4.0,4.0,653.0,,
09007,2020-04-01,2020-04-01,19,52.0,4.0,4.0,433.0,,
09007,2020-05-01,2020-05-01,19,53.0,4.0,4.0,393.0,,
09007,2020-06-01,2020-06-01,19,54.0,4.0,4.0,432.0,,
09007,2020-07-01,2020-07-01,19,55.0,4.0,4.0,500.0,,
09007,2020-08-01,2020-08-01,19,56.0,4.0,4.0,520.0,,
09007,2016-01-01,01-01,20,1.0,11.538461538461538,11.538461538461538,58.0,,
09007,2016-02-01,02-01,20,2.0,11.538461538461538,11.538461538461538,68.0,,
09007,2016-03-01,03-01,20,3.0,11.538461538461538,11.538461538461538,75.0,,
09007,2016-04-01,04-01,20,4.0,11.538461538461538,11.538461538461538,63.0,,
09007,2016-05-01,05-01,20,5.0,11.538461538461538,11.538461538461538,83.0,,
09007,2016-06-01,06-01,20,6.0,11.538461538461538,11.538461538461538,72.0,,
09007,2016-07-01,07-01,20,7.0,11.538461538461538,11.538461538461538,86.0,,
09007,2016-08-01,08-01,20,8.0,11.538461538461538,11.538461538461538,74.0,,
09007,2016-09-01,09-01,20,9.0,11.538461538461538,11.538461538461538,89.0,,
09007,2016-10-01,10-01,20,10.0,11.538461538461538,11.538461538461538,107.0,,
09007,2016-11-01,11-01,20,11.0,11.538461538461538,11.538461538461538,101.0,,
09007,2016-12-01,12-01,20,12.0,11.538461538461538,11.538461538461538,90.0,,
09007,2017-01-01,01-01,20,13.0,11.538461538461538,11.538461538461538,100.0,,
09007,2017-02-01,02-01,20,14.0,11.538461538461538,11.538461538461538,85.0,,
09007,2017-03-01,03-01,20,15.0,11.538461538461538,11.538461538461538,80.0,,
09007,2017-04-01,04-01,20,16.0,11.538461538461538,11.538461538461538,86.0,,
09007,2017-05-01,05-01,20,17.0,11.538461538461538,11.538461538461538,83.0,,
09007,2017-06-01,06-01,20,18.0,11.538461538461538,11.538461538461538,84.0,,
09007,2017-07-01,07-01,20,19.0,11.538461538461538,11.538461538461538,77.0,,
09007,2017-08-01,08-01,20,20.0,11.538461538461538,11.538461538461538,85.0,,
09007,2017-09-01,09-01,20,21.0,11.538461538461538,11.538461538461538,73.0,,
09007,2017-10-01,10-01,20,22.0,11.538461538461538,11.538461538461538,91.0,,
09007,2017-11-01,11-01,20,23.0,11.538461538461538,11.538461538461538,96.0,,
09007,2017-12-01,12-01,20,24.0,11.538461538461538,11.538461538461538,96.0,,
09007,2018-01-01,01-01,20,25.0,11.538461538461538,11.538461538461538,103.0,,
09007,2018-02-01,02-01,20,26.0,11.538461538461538,11.538461538461538,113.0,,
09007,2018-03-01,03-01,20,27.0,11.538461538461538,11.538461538461538,70.0,,
09007,2018-04-01,04-01,20,28.0,11.538461538461538,11.538461538461538,88.0,,
09007,2018-05-01,05-01,20,29.0,11.538461538461538,11.538461538461538,83.0,,
09007,2018-06-01,06-01,20,30.0,11.538461538461538,11.538461538461538,91.0,,
09007,2018-07-01,07-01,20,31.0,11.538461538461538,11.538461538461538,105.0,,
09007,2018-08-01,08-01,20,32.0,11.538461538461538,11.538461538461538,114.0,,
09007,2018-09-01,09-01,20,33.0,11.538461538461538,11.538461538461538,91.0,,
09007,2018-10-01,10-01,20,34.0,11.538461538461538,11.538461538461538,110.0,,
09007,2018-11-01,11-01,20,35.0,11.538461538461538,11.538461538461538,124.0,,
09007,2018-12-01,12-01,20,36.0,11.538461538461538,11.538461538461538,112.0,,
09007,2019-01-01,01-01,20,37.0,11.538461538461538,11.538461538461538,112.0,,
09007,2019-02-01,02-01,20,38.0,11.538461538461538,11.538461538461538,99.0,,
09007,2019-03-01,03-01,20,39.0,11.538461538461538,11.538461538461538,118.0,,
09007,2019-04-01,04-01,20,40.0,11.538461538461538,11.538461538461538,120.0,,
09007,2019-05-01,05-01,20,41.0,11.538461538461538,11.538461538461538,121.0,,
09007,2019-06-01,06-01,20,42.0,11.538461538461538,11.538461538461538,125.0,,
09007,2019-07-01,07-01,20,43.0,11.538461538461538,11.538461538461538,113.0,,
09007,2019-08-01,08-01,20,44.0,11.538461538461538,11.538461538461538,128.0,,
09007,2019-09-01,09-01,20,45.0,11.538461538461538,11.538461538461538,128.0,,
09007,2019-10-01,10-01,20,46.0,11.538461538461538,11.538461538461538,119.0,,
09007,2019-11-01,11-01,20,47.0,11.538461538461538,11.538461538461538,122.0,,
09007,2019-12-01,12-01,20,48.0,11.538461538461538,11.538461538461538,125.0,,
09007,2020-01-01,2020-01-01,20,49.0,11.538461538461538,11.538461538461538,112.0,,
09007,2020-02-01,2020-02-01,20,50.0,11.538461538461538,11.538461538461538,106.0,,
09007,2020-03-01,2020-03-01,20,51.0,11.538461538461538,11.538461538461538,118.0,,
09007,2020-04-01,2020-04-01,20,52.0,11.538461538461538,11.538461538461538,55.0,,
09007,2020-05-01,2020-05-01,20,53.0,11.538461538461538,11.538461538461538,52.0,,
09007,2020-06-01,2020-06-01,20,54.0,11.538461538461538,11.538461538461538,57.0,,
09007,2020-07-01,2020-07-01,20,55.0,11.538461538461538,11.538461538461538,78.0,,
09007,2020-08-01,2020-08-01,20,56.0,11.538461538461538,11.538461538461538,87.0,,
09007,2016-01-01,01-01,1,1.0,13.636363636363635,13.636363636363635,20.0,,
09007,2016-02-01,02-01,1,2.0,13.636363636363635,13.636363636363635,18.0,,
09007,2016-03-01,03-01,1,3.0,13.636363636363635,13.636363636363635,19.0,,
09007,2016-04-01,04-01,1,4.0,13.636363636363635,13.636363636363635,19.0,,
09007,2016-05-01,05-01,1,5.0,13.636363636363635,13.636363636363635,17.0,,
09007,2016-06-01,06-01,1,6.0,13.636363636363635,13.636363636363635,15.0,,
09007,2016-07-01,07-01,1,7.0,13.636363636363635,13.636363636363635,20.0,,
09007,2016-08-01,08-01,1,8.0,13.636363636363635,13.636363636363635,8.0,,
09007,2016-09-01,09-01,1,9.0,13.636363636363635,13.636363636363635,19.0,,
09007,2016-10-01,10-01,1,10.0,13.636363636363635,13.636363636363635,24.0,,
09007,2016-11-01,11-01,1,11.0,13.636363636363635,13.636363636363635,22.0,,
09007,2016-12-01,12-01,1,12.0,13.636363636363635,13.636363636363635,29.0,,
09007,2017-01-01,01-01,1,13.0,13.636363636363635,13.636363636363635,22.0,,
09007,2017-02-01,02-01,1,14.0,13.636363636363635,13.636363636363635,9.0,,
09007,2017-03-01,03-01,1,15.0,13.636363636363635,13.636363636363635,17.0,,
09007,2017-04-01,04-01,1,16.0,13.636363636363635,13.636363636363635,16.0,,
09007,2017-05-01,05-01,1,17.0,13.636363636363635,13.636363636363635,25.0,,
09007,2017-06-01,06-01,1,18.0,13.636363636363635,13.636363636363635,24.0,,
09007,2017-07-01,07-01,1,19.0,13.636363636363635,13.636363636363635,23.0,,
09007,2017-08-01,08-01,1,20.0,13.636363636363635,13.636363636363635,27.0,,
09007,2017-09-01,09-01,1,21.0,13.636363636363635,13.636363636363635,19.0,,
09007,2017-10-01,10-01,1,22.0,13.636363636363635,13.636363636363635,25.0,,
09007,2017-11-01,11-01,1,23.0,13.636363636363635,13.636363636363635,11.0,,
09007,2017-12-01,12-01,1,24.0,13.636363636363635,13.636363636363635,18.0,,
09007,2018-01-01,01-01,1,25.0,13.636363636363635,13.636363636363635,12.0,,
09007,2018-02-01,02-01,1,26.0,13.636363636363635,13.636363636363635,22.0,,
09007,2018-03-01,03-01,1,27.0,13.636363636363635,13.636363636363635,27.0,,
09007,2018-04-01,04-01,1,28.0,13.636363636363635,13.636363636363635,32.0,,
09007,2018-05-01,05-01,1,29.0,13.636363636363635,13.636363636363635,27.0,,
09007,2018-06-01,06-01,1,30.0,13.636363636363635,13.636363636363635,40.0,,
09007,2018-07-01,07-01,1,31.0,13.636363636363635,13.636363636363635,29.0,,
09007,2018-08-01,08-01,1,32.0,13.636363636363635,13.636363636363635,23.0,,
09007,2018-09-01,09-01,1,33.0,13.636363636363635,13.636363636363635,23.0,,
09007,2018-10-01,10-01,1,34.0,13.636363636363635,13.636363636363635,23.0,,
09007,2018-11-01,11-01,1,35.0,13.636363636363635,13.636363636363635,26.0,,
09007,2018-12-01,12-01,1,36.0,13.636363636363635,13.636363636363635,35.0,,
09007,2019-01-01,01-01,1,37.0,13.636363636363635,13.636363636363635,35.0,,
09007,2019-02-01,02-01,1,38.0,13.636363636363635,13.636363636363635,29.0,,
09007,2019-03-01,03-01,1,39.0,13.636363636363635,13.636363636363635,38.0,,
09007,2019-04-01,04-01,1,40.0,13.636363636363635,13.636363636363635,29.0,,
09007,2019-05-01,05-01,1,41.0,13.636363636363635,13.636363636363635,38.0,,
09007,2019-06-01,06-01,1,42.0,13.636363636363635,13.636363636363635,29.0,,
09007,2019-07-01,07-01,1,43.0,13.636363636363635,13.636363636363635,21.0,,
09007,2019-08-01,08-01,1,44.0,13.636363636363635,13.636363636363635,23.0,,
09007,2019-09-01,09-01,1,45.0,13.636363636363635,13.636363636363635,35.0,,
09007,2019-10-01,10-01,1,46.0,13.636363636363635,13.636363636363635,22.0,,
09007,2019-11-01,11-01,1,47.0,13.636363636363635,13.636363636363635,26.0,,
09007,2019-12-01,12-01,1,48.0,13.636363636363635,13.636363636363635,21.0,,
09007,2020-01-01,2020-01-01,1,49.0,13.636363636363635,13.636363636363635,26.0,,
09007,2020-02-01,2020-02-01,1,50.0,13.636363636363635,13.636363636363635,13.0,,
09007,2020-03-01,2020-03-01,1,51.0,13.636363636363635,13.636363636363635,22.0,,
09007,2020-04-01,2020-04-01,1,52.0,13.636363636363635,13.636363636363635,27.0,,
09007,2020-05-01,2020-05-01,1,53.0,13.636363636363635,13.636363636363635,21.0,,
09007,2020-06-01,2020-06-01,1,54.0,13.636363636363635,13.636363636363635,20.0,,
09007,2020-07-01,2020-07-01,1,55.0,13.636363636363635,13.636363636363635,22.0,,
09007,2020-08-01,2020-08-01,1,56.0,13.636363636363635,13.636363636363635,25.0,,
09007,2016-01-01,01-01,3,1.0,-33.33333333333333,-33.33333333333333,17.0,,
09007,2016-02-01,02-01,3,2.0,-33.33333333333333,-33.33333333333333,20.0,,
09007,2016-03-01,03-01,3,3.0,-33.33333333333333,-33.33333333333333,29.0,,
09007,2016-04-01,04-01,3,4.0,-33.33333333333333,-33.33333333333333,22.0,,
09007,2016-05-01,05-01,3,5.0,-33.33333333333333,-33.33333333333333,25.0,,
09007,2016-06-01,06-01,3,6.0,-33.33333333333333,-33.33333333333333,13.0,,
09007,2016-07-01,07-01,3,7.0,-33.33333333333333,-33.33333333333333,9.0,,
09007,2016-08-01,08-01,3,8.0,-33.33333333333333,-33.33333333333333,11.0,,
09007,2016-09-01,09-01,3,9.0,-33.33333333333333,-33.33333333333333,21.0,,
09007,2016-10-01,10-01,3,10.0,-33.33333333333333,-33.33333333333333,22.0,,
09007,2016-11-01,11-01,3,11.0,-33.33333333333333,-33.33333333333333,20.0,,
09007,2016-12-01,12-01,3,12.0,-33.33333333333333,-33.33333333333333,25.0,,
09007,2017-01-01,01-01,3,13.0,-33.33333333333333,-33.33333333333333,18.0,,
09007,2017-02-01,02-01,3,14.0,-33.33333333333333,-33.33333333333333,22.0,,
09007,2017-03-01,03-01,3,15.0,-33.33333333333333,-33.33333333333333,23.0,,
09007,2017-04-01,04-01,3,16.0,-33.33333333333333,-33.33333333333333,12.0,,
09007,2017-05-01,05-01,3,17.0,-33.33333333333333,-33.33333333333333,21.0,,
09007,2017-06-01,06-01,3,18.0,-33.33333333333333,-33.33333333333333,16.0,,
09007,2017-07-01,07-01,3,19.0,-33.33333333333333,-33.33333333333333,18.0,,
09007,2017-08-01,08-01,3,20.0,-33.33333333333333,-33.33333333333333,29.0,,
09007,2017-09-01,09-01,3,21.0,-33.33333333333333,-33.33333333333333,30.0,,
09007,2017-10-01,10-01,3,22.0,-33.33333333333333,-33.33333333333333,22.0,,
09007,2017-11-01,11-01,3,23.0,-33.33333333333333,-33.33333333333333,29.0,,
09007,2017-12-01,12-01,3,24.0,-33.33333333333333,-33.33333333333333,18.0,,
09007,2018-01-01,01-01,3,25.0,-33.33333333333333,-33.33333333333333,25.0,,
09007,2018-02-01,02-01,3,26.0,-33.33333333333333,-33.33333333333333,24.0,,
09007,2018-03-01,03-01,3,27.0,-33.33333333333333,-33.33333333333333,19.0,,
09007,2018-04-01,04-01,3,28.0,-33.33333333333333,-33.33333333333333,24.0,,
09007,2018-05-01,05-01,3,29.0,-33.33333333333333,-33.33333333333333,25.0,,
09007,2018-06-01,06-01,3,30.0,-33.33333333333333,-33.33333333333333,18.0,,
09007,2018-07-01,07-01,3,31.0,-33.33333333333333,-33.33333333333333,17.0,,
09007,2018-08-01,08-01,3,32.0,-33.33333333333333,-33.33333333333333,22.0,,
09007,2018-09-01,09-01,3,33.0,-33.33333333333333,-33.33333333333333,27.0,,
09007,2018-10-01,10-01,3,34.0,-33.33333333333333,-33.33333333333333,39.0,,
09007,2018-11-01,11-01,3,35.0,-33.33333333333333,-33.33333333333333,45.0,,
09007,2018-12-01,12-01,3,36.0,-33.33333333333333,-33.33333333333333,42.0,,
09007,2019-01-01,01-01,3,37.0,-33.33333333333333,-33.33333333333333,52.0,,
09007,2019-02-01,02-01,3,38.0,-33.33333333333333,-33.33333333333333,45.0,,
09007,2019-03-01,03-01,3,39.0,-33.33333333333333,-33.33333333333333,36.0,,
09007,2019-04-01,04-01,3,40.0,-33.33333333333333,-33.33333333333333,32.0,,
09007,2019-05-01,05-01,3,41.0,-33.33333333333333,-33.33333333333333,35.0,,
09007,2019-06-01,06-01,3,42.0,-33.33333333333333,-33.33333333333333,42.0,,
09007,2019-07-01,07-01,3,43.0,-33.33333333333333,-33.33333333333333,37.0,,
09007,2019-08-01,08-01,3,44.0,-33.33333333333333,-33.33333333333333,32.0,,
09007,2019-09-01,09-01,3,45.0,-33.33333333333333,-33.33333333333333,34.0,,
09007,2019-10-01,10-01,3,46.0,-33.33333333333333,-33.33333333333333,27.0,,
09007,2019-11-01,11-01,3,47.0,-33.33333333333333,-33.33333333333333,21.0,,
09007,2019-12-01,12-01,3,48.0,-33.33333333333333,-33.33333333333333,21.0,,
09007,2020-01-01,2020-01-01,3,49.0,-33.33333333333333,-33.33333333333333,33.0,,
09007,2020-02-01,2020-02-01,3,50.0,-33.33333333333333,-33.33333333333333,21.0,,
09007,2020-03-01,2020-03-01,3,51.0,-33.33333333333333,-33.33333333333333,22.0,,
09007,2020-04-01,2020-04-01,3,52.0,-33.33333333333333,-33.33333333333333,10.0,,
09007,2020-05-01,2020-05-01,3,53.0,-33.33333333333333,-33.33333333333333,7.0,,
09007,2020-06-01,2020-06-01,3,54.0,-33.33333333333333,-33.33333333333333,9.0,,
09007,2020-07-01,2020-07-01,3,55.0,-33.33333333333333,-33.33333333333333,18.0,,
09007,2020-08-01,2020-08-01,3,56.0,-33.33333333333333,-33.33333333333333,12.0,,
09007,2016-01-01,01-01,2,1.0,-60.0,-60.0,1.0,,
09007,2016-02-01,02-01,2,2.0,-60.0,-60.0,0.0,,
09007,2016-03-01,03-01,2,3.0,-60.0,-60.0,1.0,,
09007,2016-04-01,04-01,2,4.0,-60.0,-60.0,2.0,,
09007,2016-05-01,05-01,2,5.0,-60.0,-60.0,1.0,,
09007,2016-06-01,06-01,2,6.0,-60.0,-60.0,1.0,,
09007,2016-07-01,07-01,2,7.0,-60.0,-60.0,1.0,,
09007,2016-08-01,08-01,2,8.0,-60.0,-60.0,2.0,,
09007,2016-09-01,09-01,2,9.0,-60.0,-60.0,1.0,,
09007,2016-10-01,10-01,2,10.0,-60.0,-60.0,2.0,,
09007,2016-11-01,11-01,2,11.0,-60.0,-60.0,1.0,,
09007,2016-12-01,12-01,2,12.0,-60.0,-60.0,1.0,,
09007,2017-01-01,01-01,2,13.0,-60.0,-60.0,0.0,,
09007,2017-02-01,02-01,2,14.0,-60.0,-60.0,0.0,,
09007,2017-03-01,03-01,2,15.0,-60.0,-60.0,4.0,,
09007,2017-04-01,04-01,2,16.0,-60.0,-60.0,0.0,,
09007,2017-05-01,05-01,2,17.0,-60.0,-60.0,2.0,,
09007,2017-06-01,06-01,2,18.0,-60.0,-60.0,1.0,,
09007,2017-07-01,07-01,2,19.0,-60.0,-60.0,2.0,,
09007,2017-08-01,08-01,2,20.0,-60.0,-60.0,5.0,,
09007,2017-09-01,09-01,2,21.0,-60.0,-60.0,3.0,,
09007,2017-10-01,10-01,2,22.0,-60.0,-60.0,6.0,,
09007,2017-11-01,11-01,2,23.0,-60.0,-60.0,1.0,,
09007,2017-12-01,12-01,2,24.0,-60.0,-60.0,1.0,,
09007,2018-01-01,01-01,2,25.0,-60.0,-60.0,4.0,,
09007,2018-02-01,02-01,2,26.0,-60.0,-60.0,10.0,,
09007,2018-03-01,03-01,2,27.0,-60.0,-60.0,5.0,,
09007,2018-04-01,04-01,2,28.0,-60.0,-60.0,13.0,,
09007,2018-05-01,05-01,2,29.0,-60.0,-60.0,12.0,,
09007,2018-06-01,06-01,2,30.0,-60.0,-60.0,9.0,,
09007,2018-07-01,07-01,2,31.0,-60.0,-60.0,11.0,,
09007,2018-08-01,08-01,2,32.0,-60.0,-60.0,10.0,,
09007,2018-09-01,09-01,2,33.0,-60.0,-60.0,15.0,,
09007,2018-10-01,10-01,2,34.0,-60.0,-60.0,19.0,,
09007,2018-11-01,11-01,2,35.0,-60.0,-60.0,18.0,,
09007,2018-12-01,12-01,2,36.0,-60.0,-60.0,9.0,,
09007,2019-01-01,01-01,2,37.0,-60.0,-60.0,19.0,,
09007,2019-02-01,02-01,2,38.0,-60.0,-60.0,22.0,,
09007,2019-03-01,03-01,2,39.0,-60.0,-60.0,21.0,,
09007,2019-04-01,04-01,2,40.0,-60.0,-60.0,24.0,,
09007,2019-05-01,05-01,2,41.0,-60.0,-60.0,11.0,,
09007,2019-06-01,06-01,2,42.0,-60.0,-60.0,20.0,,
09007,2019-07-01,07-01,2,43.0,-60.0,-60.0,6.0,,
09007,2019-08-01,08-01,2,44.0,-60.0,-60.0,12.0,,
09007,2019-09-01,09-01,2,45.0,-60.0,-60.0,6.0,,
09007,2019-10-01,10-01,2,46.0,-60.0,-60.0,14.0,,
09007,2019-11-01,11-01,2,47.0,-60.0,-60.0,7.0,,
09007,2019-12-01,12-01,2,48.0,-60.0,-60.0,8.0,,
09007,2020-01-01,2020-01-01,2,49.0,-60.0,-60.0,14.0,,
09007,2020-02-01,2020-02-01,2,50.0,-60.0,-60.0,6.0,,
09007,2020-03-01,2020-03-01,2,51.0,-60.0,-60.0,10.0,,
09007,2020-04-01,2020-04-01,2,52.0,-60.0,-60.0,2.0,,
09007,2020-05-01,2020-05-01,2,53.0,-60.0,-60.0,1.0,,
09007,2020-06-01,2020-06-01,2,54.0,-60.0,-60.0,0.0,,
09007,2020-07-01,2020-07-01,2,55.0,-60.0,-60.0,5.0,,
09007,2020-08-01,2020-08-01,2,56.0,-60.0,-60.0,2.0,,
09007,2016-01-01,01-01,5,1.0,100.0,100.0,5.0,,
09007,2016-02-01,02-01,5,2.0,100.0,100.0,2.0,,
09007,2016-03-01,03-01,5,3.0,100.0,100.0,1.0,,
09007,2016-04-01,04-01,5,4.0,100.0,100.0,5.0,,
09007,2016-05-01,05-01,5,5.0,100.0,100.0,6.0,,
09007,2016-06-01,06-01,5,6.0,100.0,100.0,1.0,,
09007,2016-07-01,07-01,5,7.0,100.0,100.0,0.0,,
09007,2016-08-01,08-01,5,8.0,100.0,100.0,0.0,,
09007,2016-09-01,09-01,5,9.0,100.0,100.0,4.0,,
09007,2016-10-01,10-01,5,10.0,100.0,100.0,0.0,,
09007,2016-11-01,11-01,5,11.0,100.0,100.0,2.0,,
09007,2016-12-01,12-01,5,12.0,100.0,100.0,1.0,,
09007,2017-01-01,01-01,5,13.0,100.0,100.0,1.0,,
09007,2017-02-01,02-01,5,14.0,100.0,100.0,0.0,,
09007,2017-03-01,03-01,5,15.0,100.0,100.0,0.0,,
09007,2017-04-01,04-01,5,16.0,100.0,100.0,2.0,,
09007,2017-05-01,05-01,5,17.0,100.0,100.0,1.0,,
09007,2017-06-01,06-01,5,18.0,100.0,100.0,1.0,,
09007,2017-07-01,07-01,5,19.0,100.0,100.0,0.0,,
09007,2017-08-01,08-01,5,20.0,100.0,100.0,4.0,,
09007,2017-09-01,09-01,5,21.0,100.0,100.0,4.0,,
09007,2017-10-01,10-01,5,22.0,100.0,100.0,0.0,,
09007,2017-11-01,11-01,5,23.0,100.0,100.0,0.0,,
09007,2017-12-01,12-01,5,24.0,100.0,100.0,2.0,,
09007,2018-01-01,01-01,5,25.0,100.0,100.0,2.0,,
09007,2018-02-01,02-01,5,26.0,100.0,100.0,0.0,,
09007,2018-03-01,03-01,5,27.0,100.0,100.0,1.0,,
09007,2018-04-01,04-01,5,28.0,100.0,100.0,1.0,,
09007,2018-05-01,05-01,5,29.0,100.0,100.0,0.0,,
09007,2018-06-01,06-01,5,30.0,100.0,100.0,4.0,,
09007,2018-07-01,07-01,5,31.0,100.0,100.0,1.0,,
09007,2018-08-01,08-01,5,32.0,100.0,100.0,5.0,,
09007,2018-09-01,09-01,5,33.0,100.0,100.0,3.0,,
09007,2018-10-01,10-01,5,34.0,100.0,100.0,5.0,,
